year,month,stateDescription,sectorName,customers,price,revenue,sales
2005,9,West South Central,residential,,10.86,2340.4607,21557.32806
2005,9,West South Central,transportation,,8.56,0.517,6.041
2005,9,Mountain,all sectors,,7.62,1685.11188,22117.56899
2005,9,Mountain,commercial,,7.55,590.98084,7829.92815
2005,9,Colorado,industrial,,5.9,61.06323,1034.30018
2005,9,Colorado,residential,,9.08,129.82767,1430.16705
2005,9,Colorado,transportation,,4.69,0.075,1.6
2005,9,Connecticut,all sectors,,12.56,337.90913,2690.14418
2005,9,Connecticut,commercial,,11.98,143.68896,1199.58218
2005,9,Connecticut,industrial,,9.6,44.09743,459.50597
2005,9,Connecticut,residential,,14.63,148.79383,1016.76297
2005,9,Connecticut,transportation,,9.3,1.32892,14.29306
2005,9,Delaware,all sectors,,8.4,97.25931,1157.92655
2005,9,Delaware,commercial,,8.19,32.94748,402.0734
2005,9,Delaware,industrial,,6.47,19.84517,306.57497
2005,9,Delaware,residential,,9.9,44.46667,449.27817
2005,9,Delaware,transportation,,0.0,0.0,0.0
2005,9,District of Columbia,all sectors,,9.7,102.28479,1054.10926
2005,9,District of Columbia,commercial,,9.5,79.91056,840.99418
2005,9,District of Columbia,industrial,,16.8,3.42805,20.40691
2005,9,District of Columbia,residential,,10.07,16.48028,163.70517
2005,9,District of Columbia,transportation,,8.5,2.46591,29.003
2005,9,Florida,all sectors,,8.89,2026.51932,22804.43744
2005,9,Florida,commercial,,8.14,704.40596,8653.58624
2005,9,Florida,industrial,,6.76,112.3232,1661.17215
2005,9,Florida,residential,,9.69,1209.10193,12481.09799
2005,9,Florida,transportation,,8.02,0.68823,8.58106
2005,9,Georgia,all sectors,,8.37,1042.39873,12460.42285
2005,9,Georgia,commercial,,8.31,347.0357,4173.88915
2005,9,Georgia,industrial,,6.47,189.36368,2927.97511
2005,9,Georgia,residential,,9.45,504.97925,5344.55959
2005,9,Georgia,transportation,,7.29,1.02009,13.999
2005,9,Hawaii,all sectors,,19.27,176.88709,918.16859
2005,9,Hawaii,commercial,,20.13,60.8844,302.51649
2005,9,Hawaii,industrial,,16.65,56.84931,341.46482
2005,9,Hawaii,residential,,21.57,59.15338,274.18728
2005,9,Hawaii,transportation,,0.0,0.0,0.0
2005,9,Idaho,all sectors,,5.15,93.51239,1816.0312
2005,9,Idaho,commercial,,5.49,24.97752,455.12238
2005,9,Idaho,industrial,,4.13,35.74216,865.00343
2005,9,Idaho,residential,,6.61,32.7927,495.90538
2005,9,Idaho,transportation,,0.0,0.0,0.0
2005,9,Illinois,all sectors,,7.31,915.07833,12518.96747
2005,9,Illinois,commercial,,8.18,360.4433,4409.0669
2005,9,Illinois,industrial,,4.7,186.25231,3958.76928
2005,9,Illinois,residential,,8.91,365.83301,4106.41929
2005,9,Illinois,transportation,,5.7,2.54971,44.712
2005,9,Indiana,all sectors,,5.9,549.28587,9306.28743
2005,9,Indiana,commercial,,6.45,138.89232,2152.22254
2005,9,Indiana,industrial,,4.44,188.43592,4245.51556
2005,9,Indiana,residential,,7.63,221.8407,2907.35454
2005,9,Indiana,transportation,,9.79,0.11693,1.19479
2005,9,Iowa,all sectors,,6.96,255.13886,3664.30223
2005,9,Iowa,commercial,,7.21,72.53219,1006.08418
2005,9,Iowa,industrial,,4.79,73.50291,1534.36452
2005,9,Iowa,residential,,9.71,109.10375,1123.85353
2005,9,Iowa,transportation,,0.0,0.0,0.0
2005,9,Kansas,all sectors,,7.2,264.04722,3666.51504
2005,9,Kansas,commercial,,7.05,96.70071,1372.26655
2005,9,Kansas,industrial,,5.27,50.25682,954.3422
2005,9,Kansas,residential,,8.74,117.08969,1339.90629
2005,9,Kansas,transportation,,0.0,0.0,0.0
2005,9,Kentucky,all sectors,,5.12,379.55518,7416.08864
2005,9,Kentucky,commercial,,5.88,102.91663,1750.96626
2005,9,Mississippi,residential,,9.25,163.71998,1769.0327
2005,9,North Carolina,residential,,8.94,462.10937,5167.10854
2005,9,North Carolina,transportation,,0.0,0.0,0.003
2005,9,North Dakota,all sectors,,6.56,54.183,826.21132
2005,9,Nevada,transportation,,9.98,0.0781,0.78224
2005,9,New Hampshire,all sectors,,13.49,125.69998,932.04037
2005,9,New Hampshire,commercial,,12.97,51.2578,395.05556
2005,9,New Hampshire,industrial,,11.78,22.97925,195.0429
2005,9,New Hampshire,residential,,15.05,51.46293,341.9419
2005,9,New Hampshire,transportation,,0.0,0.0,0.0
2005,9,New Jersey,all sectors,,12.15,897.01406,7383.64484
2005,9,New Jersey,commercial,,11.95,418.87281,3506.36539
2005,9,New Jersey,industrial,,11.34,119.93835,1057.50803
2005,9,New Jersey,residential,,12.74,355.93256,2794.22404
2005,9,New Jersey,transportation,,8.89,2.27034,25.54738
2005,9,New Mexico,all sectors,,7.75,141.82907,1830.58135
2005,9,New Mexico,commercial,,7.79,59.87674,768.34298
2005,9,New Mexico,industrial,,6.03,31.59644,523.67675
2005,9,New Mexico,residential,,9.35,50.35588,538.56162
2005,9,New Mexico,transportation,,0.0,0.0,0.0
2005,9,New York,all sectors,,15.31,2140.95421,13983.73098
2005,9,New York,commercial,,15.9,1120.02558,7043.99431
2005,9,New York,industrial,,9.65,173.6802,1799.62452
2005,9,New York,residential,,16.69,817.06828,4894.75752
2005,9,New York,transportation,,12.3,30.18016,245.35464
2005,9,North Carolina,all sectors,,7.47,894.19682,11963.82682
2005,9,North Carolina,commercial,,6.92,293.68915,4242.79034
2005,9,North Carolina,industrial,,5.42,138.3983,2553.92494
2005,9,Kentucky,industrial,,3.67,120.50978,3288.05749
2005,9,Kentucky,residential,,6.57,156.12877,2377.06489
2005,9,Kentucky,transportation,,0.0,0.0,0.0
2005,9,Louisiana,all sectors,,8.39,578.02746,6893.1623
2005,9,Louisiana,commercial,,8.82,159.27664,1805.93917
2005,9,Louisiana,industrial,,6.91,155.69145,2253.33335
2005,9,Louisiana,residential,,9.28,262.97136,2832.94278
2005,9,Louisiana,transportation,,9.29,0.088,0.947
2005,9,Maine,all sectors,,11.16,110.66748,991.53177
2005,9,Maine,commercial,,14.4,32.01765,222.33208
2005,9,Maine,industrial,,6.9,29.7451,431.15233
2005,9,Maine,residential,,14.47,48.90473,338.04736
2005,9,Maine,transportation,,0.0,0.0,0.0
2005,9,Maryland,all sectors,,8.84,514.68531,5823.16503
2005,9,Maryland,commercial,,9.4,149.68083,1593.18231
2005,9,Maryland,industrial,,7.91,139.57559,1764.22724
2005,9,North Dakota,commercial,,6.79,22.15419,326.44467
2005,9,North Dakota,industrial,,4.48,10.86709,242.69743
2005,9,North Dakota,residential,,8.23,21.16172,257.06922
2005,9,North Dakota,transportation,,0.0,0.0,0.0
2005,9,Ohio,all sectors,,7.2,957.42265,13301.30313
2005,9,Ohio,commercial,,7.99,324.42359,4059.25146
2005,9,Ohio,industrial,,5.09,255.74937,5023.39574
2005,9,Ohio,residential,,8.94,376.9426,4215.74542
2005,9,Ohio,transportation,,10.55,0.3071,2.91052
2005,9,Oklahoma,all sectors,,8.18,423.52501,5179.53752
2005,9,Oklahoma,commercial,,8.26,138.35806,1674.52189
2005,9,Oklahoma,industrial,,6.04,76.1821,1261.03249
2005,9,Oklahoma,residential,,9.31,208.98485,2243.98314
2005,9,Oklahoma,transportation,,0.0,0.0,0.0
2005,9,Mississippi,transportation,,0.0,0.0,0.0
2005,9,Missouri,all sectors,,6.12,453.60051,7412.85194
2005,9,Missouri,commercial,,5.78,155.311,2689.103
2005,9,Missouri,industrial,,4.52,71.56386,1582.48753
2005,9,Missouri,residential,,7.22,226.67865,3139.86542
2005,9,Missouri,transportation,,3.37,0.047,1.396
2005,9,Montana,all sectors,,6.85,75.45338,1100.79983
2005,9,Montana,commercial,,7.5,27.80144,370.61343
2005,9,Montana,industrial,,5.07,21.88965,431.61475
2005,9,Montana,residential,,8.63,25.76229,298.57164
2005,9,Montana,transportation,,0.0,0.0,0.0
2005,9,Nebraska,all sectors,,6.58,157.21673,2388.20581
2005,9,Nebraska,commercial,,6.64,52.08774,784.33784
2005,9,Nebraska,industrial,,4.69,35.71026,761.8605
2005,9,Nebraska,residential,,8.24,69.41873,842.00747
2005,9,Nebraska,transportation,,0.0,0.0,0.0
2005,9,Nevada,all sectors,,9.33,278.60134,2985.91046
2005,9,Nevada,commercial,,9.4,72.18348,768.20007
2005,9,Nevada,industrial,,8.68,98.59955,1135.87492
2005,9,Nevada,residential,,9.97,107.7402,1081.05324
2005,9,Alabama,all sectors,,7.17,605.00269,8438.94882
2005,9,Alabama,commercial,,7.96,168.50982,2117.44955
2005,9,Alabama,industrial,,5.23,159.99593,3056.47099
2005,9,Alabama,residential,,8.47,276.49694,3265.02828
2005,9,Alabama,transportation,,0.0,0.0,0.0
2005,9,Alaska,all sectors,,11.25,54.09409,480.84249
2005,9,Alaska,commercial,,11.53,25.89726,224.65092
2005,9,Alaska,industrial,,7.98,8.312,104.19
2005,9,Alaska,residential,,13.08,19.88482,152.00157
2005,9,Alaska,transportation,,0.0,0.0,0.0
2005,9,Arizona,all sectors,,8.32,587.56446,7060.43523
2005,9,Arizona,commercial,,7.78,206.4641,2655.24379
2005,9,Arizona,industrial,,6.25,58.67113,939.29533
2005,9,Arizona,residential,,9.3,322.42922,3465.8961
2005,9,Arizona,transportation,,0.0,0.0,0.0
2005,9,Arkansas,all sectors,,7.1,329.439,4637.82258
2005,9,Arkansas,commercial,,6.63,77.54788,1169.29239
2005,9,Arkansas,industrial,,5.33,83.35817,1562.51549
2005,9,Arkansas,residential,,8.84,168.53294,1906.0147
2005,9,Arkansas,transportation,,0.0,0.0,0.0
2005,9,California,all sectors,,12.29,2885.69647,23475.09626
2005,9,California,commercial,,13.32,1454.11152,10912.97465
2005,9,California,industrial,,10.16,461.51725,4544.5299
2005,9,California,residential,,12.14,964.57923,7945.48349
2005,9,California,transportation,,7.61,5.48847,72.10822
2005,9,Colorado,all sectors,,7.67,319.87768,4172.87862
2005,9,Colorado,commercial,,7.55,128.91178,1706.81139
2005,9,Maryland,residential,,9.15,222.22564,2427.63402
2005,9,Maryland,transportation,,8.4,3.20325,38.12146
2005,9,Massachusetts,all sectors,,12.78,616.84526,4825.9158
2005,9,Massachusetts,commercial,,13.46,302.75835,2249.29488
2005,9,Massachusetts,industrial,,9.48,79.84648,841.97348
2005,9,Massachusetts,residential,,13.66,232.70131,1703.69392
2005,9,Massachusetts,transportation,,4.97,1.53912,30.95352
2005,9,Michigan,all sectors,,7.54,701.7549,9311.81566
2005,9,Michigan,commercial,,8.23,275.93251,3352.75506
2005,9,Michigan,industrial,,5.74,172.50855,3005.41458
2005,9,Michigan,residential,,8.58,253.24084,2953.22002
2005,9,Michigan,transportation,,17.14,0.073,0.426
2005,9,Minnesota,all sectors,,7.03,389.00971,5535.00894
2005,9,Minnesota,commercial,,7.58,142.91584,1884.24198
2005,9,Minnesota,industrial,,4.94,95.29275,1928.6198
2005,9,Minnesota,residential,,8.76,150.67413,1720.08917
2005,9,Minnesota,transportation,,6.17,0.127,2.058
2005,9,Mississippi,all sectors,,8.32,338.54429,4069.06327
2005,9,Mississippi,commercial,,8.69,104.86891,1206.6025
2005,9,Mississippi,industrial,,6.4,69.9554,1093.42807
2005,10,West North Central,residential,,7.84,546.00077,6964.90178
2005,10,West North Central,transportation,,5.51,0.199,3.612
2005,10,South Atlantic,all sectors,,7.72,5044.46267,65359.71063
2005,10,South Atlantic,commercial,,7.61,1845.9191,24245.87628
2005,10,South Atlantic,industrial,,5.41,793.02855,14653.66306
2005,10,South Atlantic,residential,,9.1,2398.37591,26362.14642
2005,10,South Atlantic,transportation,,7.28,7.13911,98.02488
2005,10,East South Central,all sectors,,6.31,1729.5336,27395.02506
2005,10,East South Central,commercial,,7.3,523.3954,7166.50819
2005,10,East South Central,industrial,,4.39,482.31376,10979.30678
2005,10,East South Central,residential,,7.83,723.81144,9249.11508
2005,10,East South Central,transportation,,13.68,0.013,0.095
2005,10,West South Central,all sectors,,9.46,4142.9515,43790.92455
2005,10,West South Central,commercial,,9.34,1355.43775,14517.11253
2005,10,West South Central,industrial,,7.84,997.47146,12725.41664
2005,10,West South Central,residential,,10.82,1789.60029,16543.30338
2005,10,West South Central,transportation,,8.68,0.442,5.092
2005,10,Mountain,all sectors,,7.47,1476.67485,19776.875
2005,10,Mountain,commercial,,7.57,567.06447,7486.01224
2005,10,Mountain,industrial,,5.7,334.25119,5859.0104
2005,10,Mountain,residential,,8.95,575.07328,6427.37313
2005,10,Mountain,transportation,,6.38,0.2859,4.47922
2005,10,Pacific Contiguous,all sectors,,9.64,2953.41971,30651.29914
2005,10,Pacific Contiguous,commercial,,10.37,1403.83418,13540.61942
2005,10,Pacific Contiguous,industrial,,8.09,563.2203,6963.79118
2005,10,Pacific Contiguous,residential,,9.74,981.58736,10074.57844
2005,10,Pacific Contiguous,transportation,,6.61,4.77786,72.31009
2005,10,Pacific Noncontiguous,all sectors,,17.34,244.46615,1410.14587
2005,10,Pacific Noncontiguous,commercial,,16.79,90.18292,537.27912
2005,10,Pacific Noncontiguous,industrial,,15.94,70.73687,443.84619
2005,10,Pacific Noncontiguous,residential,,19.47,83.54636,429.02055
2005,10,Pacific Noncontiguous,transportation,,0.0,0.0,0.0
2005,10,U.S. Total,all sectors,,8.37,24923.22693,297626.30857
2005,10,U.S. Total,commercial,,8.91,9667.03431,108474.38377
2005,10,U.S. Total,industrial,,6.03,5179.87327,85856.05478
2005,10,U.S. Total,residential,,9.76,10017.95557,102685.87866
2005,10,U.S. Total,transportation,,9.57,58.36377,609.99136
2005,10,New York,all sectors,,15.37,1863.42945,12123.40977
2005,10,New York,commercial,,15.72,994.41123,6325.63164
2005,10,New York,industrial,,9.67,162.76916,1683.29986
2005,10,New York,residential,,17.36,673.99372,3882.00366
2005,10,New York,transportation,,13.87,32.25534,232.47461
2005,10,North Carolina,all sectors,,7.5,762.20957,10161.27388
2005,10,North Carolina,commercial,,7.1,268.55662,3782.39755
2005,10,North Carolina,industrial,,5.34,138.60104,2595.17742
2005,10,North Carolina,residential,,9.38,355.0509,3783.69591
2005,10,North Carolina,transportation,,33.33,0.001,0.003
2005,10,North Dakota,all sectors,,6.17,52.82434,855.93426
2005,10,North Dakota,commercial,,6.38,21.36901,334.68005
2005,10,North Dakota,industrial,,4.29,11.01909,256.76696
2005,10,North Dakota,residential,,7.73,20.43623,264.48726
2005,10,North Dakota,transportation,,0.0,0.0,0.0
2005,10,Ohio,all sectors,,7.09,895.91265,12629.90309
2005,10,Ohio,commercial,,8.16,319.03504,3910.25625
2005,10,Ohio,industrial,,5.09,256.7135,5040.32298
2005,10,Ohio,residential,,8.7,319.82541,3676.00702
2005,10,Ohio,transportation,,10.21,0.33869,3.31683
2005,10,Oklahoma,all sectors,,7.87,338.87501,4303.5449
2005,10,Oklahoma,commercial,,8.09,122.34234,1512.53818
2005,10,Oklahoma,industrial,,5.89,69.35817,1177.10284
2005,10,Oklahoma,residential,,9.12,147.1745,1613.90388
2005,10,Oklahoma,transportation,,0.0,0.0,0.0
2005,10,Oregon,all sectors,,6.42,224.28291,3491.70815
2005,10,Oregon,commercial,,6.59,80.00837,1214.39103
2005,10,Oregon,industrial,,5.24,53.71484,1025.69292
2005,10,Oregon,residential,,7.24,90.47072,1250.25238
2005,10,Oregon,transportation,,6.49,0.08898,1.37182
2005,10,Pennsylvania,all sectors,,8.23,944.16048,11477.4974
2005,10,Minnesota,residential,,8.47,133.86709,1580.3468
2005,10,Minnesota,transportation,,6.17,0.127,2.058
2005,10,Mississippi,all sectors,,8.25,336.07846,4075.68619
2005,10,Mississippi,commercial,,9.31,107.48856,1154.51839
2005,10,Mississippi,industrial,,5.76,68.1339,1183.10518
2005,10,Mississippi,residential,,9.23,160.456,1738.06263
2005,10,Mississippi,transportation,,0.0,0.0,0.0
2005,10,Missouri,all sectors,,5.54,352.77526,6364.75205
2005,10,Missouri,commercial,,5.35,129.56605,2423.20746
2005,10,Missouri,industrial,,3.89,61.52247,1581.04533
2005,10,Missouri,residential,,6.85,161.61474,2358.94525
2005,10,Missouri,transportation,,4.63,0.072,1.554
2005,10,Montana,all sectors,,6.89,73.12913,1061.12908
2005,10,Montana,commercial,,7.56,27.96589,370.01847
2005,10,Montana,industrial,,5.17,20.31291,392.95108
2005,10,Montana,residential,,8.33,24.85033,298.15953
2005,10,Montana,transportation,,0.0,0.0,0.0
2005,10,Nebraska,all sectors,,5.7,116.28199,2038.31235
2005,10,Nebraska,commercial,,5.89,42.52021,721.34224
2005,10,Nebraska,industrial,,4.35,30.82947,708.55517
2005,10,New Hampshire,all sectors,,12.81,114.3788,892.80854
2005,10,New Hampshire,commercial,,12.46,46.9952,377.09851
2005,10,New Hampshire,industrial,,11.23,21.60032,192.40741
2005,10,Pennsylvania,commercial,,8.53,318.39207,3732.97818
2005,10,Pennsylvania,industrial,,6.32,253.1294,4005.49179
2005,10,Pennsylvania,residential,,10.02,367.31076,3664.28202
2005,10,Pennsylvania,transportation,,7.13,5.32825,74.74541
2005,10,Rhode Island,all sectors,,12.38,77.70794,627.65503
2005,10,Rhode Island,commercial,,12.11,35.98435,297.19779
2005,10,Rhode Island,industrial,,10.7,10.47606,97.89031
2005,10,Rhode Island,residential,,13.44,31.24753,232.56693
2005,10,Rhode Island,transportation,,0.0,0.0,0.0
2005,10,South Carolina,all sectors,,6.85,456.13413,6659.20764
2005,10,South Carolina,commercial,,7.29,129.70507,1778.01044
2005,10,South Carolina,industrial,,4.97,136.76964,2749.21335
2005,10,South Carolina,residential,,8.9,189.65943,2131.98385
2005,10,South Carolina,transportation,,0.0,0.0,0.0
2005,10,South Dakota,all sectors,,6.75,51.06174,755.91577
2005,10,South Dakota,commercial,,6.4,20.96888,327.41501
2005,10,South Dakota,industrial,,4.85,7.69146,158.51657
2005,10,South Dakota,residential,,8.3,22.4014,269.98419
2005,10,Nebraska,residential,,7.06,42.93231,608.41495
2005,10,Nebraska,transportation,,0.0,0.0,0.0
2005,10,Nevada,all sectors,,9.22,238.24806,2584.46311
2005,10,Nevada,commercial,,9.84,73.62521,748.45549
2005,10,Nevada,industrial,,7.85,88.02725,1121.78902
2005,10,Nevada,residential,,10.73,76.54553,713.70266
2005,10,Nevada,transportation,,9.7,0.05007,0.51594
2005,10,South Dakota,transportation,,0.0,0.0,0.0
2005,10,Tennessee,all sectors,,6.41,565.48492,8828.41419
2005,10,Tennessee,commercial,,7.09,183.84284,2592.58391
2005,10,Tennessee,industrial,,4.77,140.40377,2943.5416
2005,10,Tennessee,residential,,7.33,241.22531,3292.19367
2005,10,Tennessee,transportation,,13.68,0.013,0.095
2005,10,Texas,all sectors,,10.13,2940.67811,29029.20076
2005,10,Texas,commercial,,9.73,980.08141,10076.65944
2005,10,Texas,industrial,,8.67,703.93879,8116.83886
2005,10,Texas,residential,,11.6,1256.23291,10830.65447
2005,10,Texas,transportation,,8.42,0.425,5.048
2005,10,Utah,all sectors,,6.1,119.12196,1952.43213
2005,10,Utah,commercial,,6.47,50.594,782.53529
2005,10,Utah,industrial,,4.54,27.96129,616.50483
2005,10,Utah,residential,,7.33,40.40084,551.09173
2005,10,Utah,transportation,,7.21,0.16583,2.30028
2005,10,Vermont,all sectors,,11.07,52.25519,472.05772
2005,10,Vermont,commercial,,11.48,19.36812,168.70194
2005,10,Vermont,industrial,,7.94,10.77275,135.73468
2005,10,Vermont,residential,,13.19,22.11431,167.62109
2005,10,Vermont,transportation,,0.0,0.0,0.0
2005,10,Virginia,all sectors,,6.52,543.60248,8334.53196
2005,10,Virginia,commercial,,6.17,227.89661,3693.02294
2005,10,Virginia,industrial,,4.51,75.28429,1669.83026
2005,10,Virginia,residential,,8.1,239.48058,2958.13076
2005,10,Virginia,transportation,,6.95,0.941,13.548
2005,10,Washington,all sectors,,5.94,370.50588,6238.90782
2005,10,Washington,commercial,,6.33,144.499,2281.62885
2005,10,Washington,industrial,,4.56,78.02888,1709.6281
2005,10,Washington,residential,,6.58,147.96892,2247.51087
2005,10,Washington,transportation,,6.49,0.00909,0.14
2005,10,West Virginia,all sectors,,5.14,114.76675,2230.88508
2005,10,West Virginia,commercial,,5.55,34.27346,617.63715
2005,10,West Virginia,industrial,,3.88,36.59445,943.17619
2005,10,West Virginia,residential,,6.55,43.87876,669.68692
2005,10,West Virginia,transportation,,5.22,0.02007,0.38483
2005,10,Wisconsin,all sectors,,7.59,431.20295,5678.07829
2005,10,Wisconsin,commercial,,7.83,146.10655,1865.06684
2005,10,Wisconsin,industrial,,5.67,124.05329,2188.42438
2005,10,Wisconsin,residential,,9.91,161.04311,1624.58707
2005,10,Wisconsin,transportation,,0.0,0.0,0.0
2005,10,Wyoming,all sectors,,5.25,60.87095,1159.48363
2005,10,Wyoming,commercial,,6.35,20.56853,323.88705
2005,10,Wyoming,industrial,,4.06,27.33863,672.58718
2005,10,Wyoming,residential,,7.95,12.96379,163.0094
2005,10,Wyoming,transportation,,0.0,0.0,0.0
2005,10,New England,all sectors,,11.92,1220.02248,10231.88628
2005,10,New England,commercial,,11.98,544.66008,4545.95161
2005,10,New England,industrial,,9.17,191.89672,2091.95585
